Gerçek Değer,Tahmin
2.81257714915729,2.6049724
4.776224202605088,4.5580726
6.306021970758125,6.399499
8.49031083156832,8.525981
3.731544667293372,3.7539952
8.42343873099421,8.453811
5.197107859951486,4.914566
3.5113108514695632,3.6005316
8.071891523547862,8.140633
2.7271912117963826,2.6359723
6.118138992603543,6.682914
2.511006270895108,2.465697
4.8513428412623005,4.7197766
6.808614392051141,6.8477764
6.448924331897705,6.5216837
5.237243343237332,5.4647403
5.4323839517769255,5.435641
3.814156426806132,3.7741349
5.647060707392823,5.561216
9.626038845766674,9.594718
8.803623342270324,8.830542
3.1618629526107505,3.182511
2.2382462985673675,2.2668955
9.468194501733045,9.503046
6.213997999045981,6.398764
6.302702585194462,6.243281
8.245743965652178,8.128549
4.517511790970612,4.461386
5.855260550688017,5.647616
9.7493033051739,9.762564
7.377189495459257,7.2486334
3.2299602559662874,3.2221053
3.0658139838748264,2.6362782
3.634118066664043,3.3834918
8.13369339536574,8.2396
4.363016030724928,4.6130896
2.1711107734006383,2.177945
9.553394908045297,9.68975
3.3577073311592853,3.2540658
2.0764654891845487,2.0492597
3.897052819066584,3.900141
3.8802302969450695,4.6595287
5.376042006765784,5.3524737
9.363118652000296,9.23541
9.033479342232784,8.972808
5.655156439859423,5.7743435
5.287199239934452,5.1226335
6.44007269179881,6.2739735
3.947632095774126,3.8808067
2.4174799357309027,2.3670228
9.513793089369653,9.496668
3.493591879017382,3.3582916
3.587205833965731,3.604166
5.779682630831581,5.7535133
5.932906758722646,6.0120773
2.1474736776059355,2.0894253
3.1836379101917656,3.0874856
5.025238548485934,4.756376
7.469845548084312,6.5410867
3.827347654655487,3.8046403
5.384115569934101,5.3997025
6.458760517731735,6.4334087
9.108739956986335,9.073999
4.6085640186169865,4.3853183
3.068466126907868,3.1528513
5.914177807180866,5.8715363
7.973772813472497,7.863209
2.8788780564218674,2.7877982
5.397467933575683,5.2299404
2.1422811300998674,2.1975079
2.268473453178009,2.3913407
5.863626905733325,5.6207128
4.385578385207436,4.460283
8.760858392043296,8.708306
6.817234449011634,6.8280025
5.631463693943923,5.541755
5.263482968434371,5.2908454
5.977963841516506,6.455815
2.3235106497012907,2.4326072
9.14234685136528,9.038341
9.986425245871668,9.927176
3.4518969988695893,3.3330553
2.963063718196958,2.89738
3.148619707588762,3.1430774
7.288216465874937,7.445034
7.291526707606198,7.2671337
8.783393298227288,9.00394
8.014611107410026,8.031904
5.597517386954718,5.97798
6.902842892522551,6.980885
7.506277362944063,7.513107
6.101891762281801,5.929662
5.805207875613093,5.77364
7.160779565141226,7.0467787
6.45979639180523,6.386495
7.151538442687283,7.4154377
6.902838191706911,6.9991126
7.753572484109237,7.6868873
7.1424280702630085,7.197792
6.157939891498138,6.1983423
7.454374490275092,7.2568192
5.595855721483424,5.595287
3.933369807780808,3.9473588
2.011345761071324,2.1359735
6.4797131771667456,6.5589366
6.725241812869128,6.8028164
9.776391718205716,9.766606
4.891826672754204,4.7464447
5.153065942626494,5.522585
3.614396650737522,3.8507314
2.564274361898576,2.5722072
8.182435942893925,8.158157
3.9974485147146,4.1373496
6.871238888240304,6.8562694
7.502184284363852,7.4424
5.7698934983331815,5.9134803
9.010816904217531,8.904522
5.55035872783783,5.499242
4.279268984334121,4.303269
9.168124183692978,9.163658
8.892514273999652,8.884201
3.312319576611304,3.411779
2.207688146831368,2.480007
2.719884450796965,2.6166995
4.2923791884305365,4.4439573
9.778078413933684,9.670856
6.4681292252866,6.567013
4.986093856234151,5.0107584
9.109728756901973,9.317635
5.625090651827997,5.6947565
4.521909027208169,4.694703
9.529756229965258,9.40249
8.796141329541424,8.832509
8.749347003355528,8.722203
6.098277944401705,6.2913837
8.31550719052364,8.354203
3.434826874116415,3.4427376
6.585783660449949,6.459537
9.870767382780365,9.71674
4.327667444143693,4.798696
8.354818633981402,8.305685
5.923827257664538,5.9660473
2.318445465776698,2.315973
8.10415518252534,8.1686735
3.3485531551369023,3.3601747
7.051788537062001,6.8882103
2.685313552375783,2.4444935
9.574939179967718,9.334989
4.333791097442887,4.0404587
3.8117175334191593,3.805964
3.0330912325306745,2.8720272
9.568017546712383,9.530447
7.695229939530441,7.6061006
7.933287109744709,7.995635
5.995236491041957,6.0875077
5.797822282163867,5.786004
2.880169943931813,3.0637486
6.478728764671934,6.378881
3.975331960870324,4.1464734
9.817162662403248,9.742746
8.372647520121179,8.293255
5.303936481543101,5.2892594
3.2107300695322643,3.4196968
8.282653529110272,8.57309
2.976430136650528,3.016289
3.514670027976564,3.3898122
3.6921641419538194,3.7941608
6.455125106184755,6.4200172
8.29645323192293,8.785858
4.514519029797538,4.655125
2.677358514202316,2.5599573
5.7163077081953535,5.5598936
7.984881929279484,8.014172
3.7733107446991054,3.8346186
3.759396384314994,3.801833
9.577816218773687,9.62747
9.633229816953424,9.600649
9.923725856492611,9.916726
8.461276812598241,8.534626
3.5054733533435645,3.5220883
3.695852166394091,3.703609
4.721801932179136,4.8230953
4.545060250667927,4.2061296
9.652221992624073,9.596441
8.312591863053548,8.259257
7.792070337292431,7.607484
3.4877057924650545,3.4641535
9.276204474898638,9.2993765
8.622963036049391,8.776831
3.3091347306233896,3.2821672
8.96936265568778,8.864931
4.17798029096377,3.8287117
2.6469579666568483,2.4998457
7.25457845211368,7.2077193
7.230437275074645,7.23351
2.7594560765249447,2.7087557
4.550814471492659,4.52611
9.942515698044309,9.895061
7.427413336069895,7.3408313
7.840601332826633,7.70658
3.703338284834445,3.5838037
2.6302565680313146,2.6208382
4.215213517927501,4.230568
3.991187081545536,4.0295334
3.8763528059844248,3.8161395
3.5420345750963165,3.615598
6.598045525243235,6.5767646
4.624827806734574,4.7359033
8.562760120380243,8.682414
3.471579342779072,3.4806387
5.717016566948356,5.66787
2.10926269140864,2.1481113
5.853458579641536,5.76588
2.446705767011795,2.1472652
9.821788094981148,9.793445
8.324737029203302,8.472864
5.920891813091643,5.86009
2.692698865434802,2.6825697
6.739563526323314,6.8238897
8.070110005615021,8.23467
3.5257380240379623,3.4493709
6.545666726299927,6.553523
8.513687187062944,8.58162
8.14598222117053,8.098594
8.423936142937222,8.410917
9.034587398957758,9.077935
9.501456817275765,9.496455
5.244169241628288,5.185649
6.550152820183018,6.644924
8.325276208364887,8.491202
7.577118511566265,7.5608273
9.964161826115031,9.866307
2.109421208837153,2.1822443
4.841065722526325,4.782931
4.24822341016162,4.2681804
4.098526801324277,4.1672463
3.780238259991086,3.8038762
7.672990726521832,7.70528
2.678075786202575,2.635823
7.932870671546706,7.845091
7.5474067361301875,7.6120048
4.006433060007171,3.654338
4.02267026532129,3.8600476
7.030884682756017,7.223002
8.097368843869422,8.069693
9.011884904698924,6.9736404
8.817116510835806,8.816332
9.719063953310826,9.673781
6.651079162692089,6.6492667
9.269244490722876,9.32498
8.468106186083286,8.446128
9.157340994512108,8.87379
2.093012810282933,2.140205
9.727223934926489,9.660754
5.7882413027718265,5.8953147
8.385463916598743,8.84051
3.017632954702247,2.9769154
5.167528766511793,5.2755632
4.171685304167927,4.4013314
4.333270164007496,4.520989
2.986044959607054,3.1484792
8.446110660344056,8.337901
2.0739385166486253,2.0796444
4.50004365588162,4.371967
3.39528434573132,3.1823637
6.712311524866724,6.931895
4.034019220916351,4.122134
4.071987636224797,4.181677
5.90670515196255,5.8236146
7.221512314727406,7.23986
2.970437636521309,2.9545908
3.404091619723969,3.2500777
3.977397956756141,4.1546893
9.789985712943684,9.784052
5.177219999543363,5.132721
6.791920725048212,7.0150385
3.932342501727823,3.8988109
5.923676201259903,5.860226
2.5929533950876644,2.8865128
2.2779371673786155,2.2746797
5.7498682145716815,5.7577815
5.1892743001472965,5.267812
3.095042557534621,3.224833
7.50081143136587,7.829749
9.943227927194116,9.94781
5.1651745695737,5.0335417
6.996469087339156,6.905371
9.703807538915886,9.591118
8.652279779575002,8.797298
5.708417786421486,5.7641716
7.899915875679355,7.8150353
3.025080322004192,2.89898
6.096830843710394,6.041683
4.232482217439492,4.2270193
3.2893095031692887,3.408759
5.410247250036279,5.4325633
3.0481164354689154,3.0437684
7.5918808653958845,7.4801393
5.649920352426684,5.765979
6.249157060517311,6.3895583
3.171007509345256,3.2264512
3.118173288747956,3.1592743
6.667323482080993,6.666667
9.88007798263557,9.763582
2.770004665901805,2.767807
4.28585142852625,4.320678
8.9556729323031,8.858987
2.5781760980418955,2.5475216
9.00708577093561,9.149394
6.1942878669980095,6.2399096
5.266134191411407,5.231646
4.477444514811647,4.9272227
4.376937265022735,4.5488343
4.44642065959583,3.9883215
9.078424647681564,9.081245
7.790361841398284,7.9182487
7.357784062649205,7.23432
8.389993191616007,8.568996
4.05691730403316,4.12734
6.944342496654046,7.264172
5.680529911663608,5.554689
8.259533081601546,8.216581
4.474048883786284,4.1864758
7.145428934959166,6.982503
9.057699294538509,8.911494
5.21720380955943,5.2202516
2.532976698939692,2.5986018
6.128406578734342,6.2385206
4.767779902456208,4.7553577
7.3778030443774,7.3332186
9.60826339798885,9.494347
5.884866543974776,5.9588857
5.729521841244271,5.7418804
7.236678401531682,7.2190204
2.827980028748541,2.7756803
4.028049511400117,4.123076
9.351834604003187,9.293371
7.35954090691013,7.2822146
2.10755235186733,2.1160758
3.637003780472159,3.7997904
7.462698128231192,7.432467
8.115193620500595,7.9608836
8.718876581392335,8.908619
4.337414427056359,4.352162
9.4482287702205,9.359739
6.423575148623139,6.3992944
7.572312179103143,7.61601
6.773910902239264,6.613872
2.981920437396964,3.025407
9.70491727507904,9.655895
2.983004639153221,3.0690837
4.039055651289469,4.0906553
8.509023041783841,8.358514
6.948775692008812,6.996763
8.705193323010857,8.796098
6.125889506992359,6.102905
5.015945882933079,5.0485554
9.37476399638228,9.320721
2.290018540118359,2.2855375
8.849041762824367,8.8954735
3.846542281502253,3.9638095
8.789890622031741,8.787218
3.113572907335085,2.9335027
6.641751709524324,6.7004333
9.104863352091776,9.164804
5.788317175191124,5.7318287
7.972533390427143,7.9486756
8.437372942844467,8.407562
7.891953669734233,7.7793508
9.402637894996786,9.465099
5.574673844159429,5.6060095
3.385003513321246,3.495362
2.3824885096198383,2.4100604
3.971678957100041,4.375617
3.145580031041937,3.0973632
6.463589931475844,6.621564
3.479562697693856,3.4262295
2.3114696583149694,2.3648396
2.287918630949343,2.235058
8.652555986918893,8.70689
6.731599451544199,6.750793
4.864682415147025,4.813103
9.153824341921975,8.657367
2.561572891261709,2.6013868
9.842576581822607,9.6285925
6.930334322035688,6.9968038
3.467714031750788,3.6094015
7.432552791815748,7.606029
8.1070500782685,8.062633
5.434742266966196,5.354061
8.893060849964378,9.02552
3.2058592583717624,3.2786558
4.230700668620867,4.1767025
2.747938892671918,2.8250635
3.687022724858817,3.6246798
3.90983049528916,3.961532
9.34106552737368,9.292531
2.6248775100092496,2.518829
5.419320961501676,5.3027864
6.259189497815304,6.27396
9.189544430417286,9.125262
9.981569749289708,9.856881
8.027104919358687,8.045186
9.766327924552236,9.793752
8.29680906028699,8.282011
9.705621127771334,9.666274
7.658165807555641,7.7382364
2.6381074036085685,2.6325483
5.215361495941412,5.101125
7.172778270419763,7.1125345
4.805748075634008,4.829271
4.187071344910229,4.315355
6.619194137064728,6.805294
9.468015013619478,9.5432825
2.2798549881292285,2.2309105
8.153849628331502,8.279262
7.781818224357017,7.635629
9.711627403106297,9.681218
9.445689778660348,9.427605
8.097860496353544,8.134756
6.163270117460789,6.2863674
3.634140425868159,3.6834478
6.361885746604595,6.306799
8.12281595135723,8.156458
9.165353701103143,9.094678
8.317696073684392,8.341595
3.562135481528432,3.6082647
6.797490513824475,6.547713
4.657387676250856,4.82569
2.073645339125144,2.1137538
3.6017674863093285,3.5528283
2.905765199467594,2.9430413
8.74175298831575,8.822807
4.068050017182496,4.164787
4.277583751100444,4.040022
9.679492574391071,9.560957
5.032693784390817,5.011662
2.0766851211551565,2.1147244
4.270769186769092,3.9453788
2.9543966448145,2.8467476
2.822468493886832,2.7581005
2.619898321085996,2.509546
6.746075761403018,6.610697
3.514781789038869,3.3211403
4.889942352328084,4.8623857
8.896141729040135,8.86709
5.394705118370205,5.463088
9.325530800413102,9.448527
5.98350442716485,6.117569
5.190692918718046,5.1648426
8.003111416725613,8.103926
2.585400790144017,2.5376458
2.715827063859339,2.5625677
7.215789711383685,7.539153
5.895525705913986,6.035067
8.323322002553681,8.390091
9.33016669874825,9.314196
5.10693502137238,5.096626
6.77128021267717,6.797548
6.005573022362479,5.9907722
9.852885245139465,9.834003
8.648675258852762,8.624044
9.29390166621883,9.272155
4.034720700620833,4.173491
8.180211385300755,8.522261
4.123785799981191,4.1711082
3.669940267427119,3.6574156
9.554129277244408,9.557753
2.154435333742933,2.2139435
9.723109629307435,9.755918
3.1940951759104497,3.1641293
8.555504654346144,8.779031
4.207380424544825,3.987959
4.805618619445819,4.5981736
3.73406169057588,3.864573
6.684112339848637,6.673459
4.784764380062993,4.7234006
7.259144315957306,7.6962123
2.125178543536528,2.1298826
2.514999068120317,2.6431272
2.797289221849989,2.8084671
5.3519494824818485,5.4242716
8.518369381279808,8.69116
9.10542328302706,9.001594
3.958485920487206,4.1401215
6.594957793912112,6.881187
8.146919941540805,8.258008
4.3106354393568695,4.446655
5.272061893890186,5.2603984
6.191793621485711,6.262389
3.0789987712643816,3.0539532
2.2078583498062425,2.1745565
3.222446474546266,3.5087967
7.014828970028267,7.1135097
2.5889460922694534,2.5284543
3.5175709188010265,3.6360254
4.70283108556243,4.7725782
2.6229605144509307,2.678113
3.5335941692930755,3.4166782
9.290158311868089,9.370779
2.154393057815878,2.1826606
7.227455393394897,7.2601476
5.075271447321479,4.9229016
7.381189915458969,7.3754253
6.7095337629072365,6.6444755
3.787990034837154,3.831212
8.77767590058711,8.820221
5.9355230608748535,6.0826263
8.580288151307773,8.674323
5.248100289505754,5.582846
9.877484431321912,9.590068
8.16391486801037,8.14044
9.727601640900588,9.616446
6.114611831278871,6.071242
5.789529058325604,5.9666944
8.043630474602063,8.04179
9.042330104107442,8.870649
9.713166366924463,9.685339
4.596415248259998,4.4627476
8.389636590741112,8.441445
3.6851647810842936,3.7295127
6.364594773963562,6.434544
3.4387851872735933,3.4518626
4.779178894002711,4.8326783
9.450866937651677,9.572157
3.1687255981846887,3.2660458
7.059207161081572,7.180234
6.743634183419227,6.5980797
2.965906821671892,2.956872
4.607832350150497,4.516487
6.503852036122126,6.3562517
3.497428871907922,3.4991372
8.404989251302524,8.583278
9.777252076278,9.69332
3.718075199699777,3.7024755
3.4952957183246074,3.429503
5.639480574379557,5.5662637
7.982122217120257,8.164814
4.252804881882011,4.2000294
2.159039269578243,2.285863
6.329765024263152,6.436863
9.652804542138462,9.499954
5.1302148432555645,5.270132
5.361076433464803,5.3092556
9.751213736912304,9.717105
7.556860893013827,7.5686793
7.753375382737001,7.8409886
6.501616042968541,6.4781666
9.796873686905933,9.723869
7.510931875404449,7.590986
9.160262012841356,9.186086
7.595030925865769,7.864255
7.880926598723168,7.62276
4.323287377137972,4.198334
4.427829584110552,4.5843005
8.263877196608234,8.280532
4.373650313359197,4.4514456
6.502160566412253,6.415031
3.994818487253616,4.161465
8.535867046472555,8.469739
2.88401080982152,2.8462822
8.635573118093316,8.68923
6.821838404060815,6.851894
3.4952762786166183,3.5515428
6.3362830840489455,6.5711493
4.259990694778724,4.194753
4.587738677843973,4.4228
4.812224332775043,4.483922
2.5065539757785675,2.665187
9.88769347521134,9.630859
2.2522770250497928,2.190646
