Coffee_Consumption_kg,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha,Year_diff,log_population,standardized_price,price_population_interaction,americano_ratio,yearly_trend,total_types,is_mixed,year_diff_squared,year_diff_cubed,yearly_trend_positive,log_price,price_per_capita_log,price_trend_interaction,americano_price_interaction,americano_year_trend
2.347173553248415,0,0,1,0,0,6,3.421844318381754,-0.4784468352904691,243.60372269459424,0.0,-0.1402309019640459,1,0,36,216,0,-0.6509440639856878,-0.0156223218497799,0.0670930312546257,-0.0,-0.0
2.5313312358514795,0,0,0,1,0,17,4.460916877517912,-1.1069052504637549,517.1295922171892,0.0,-0.3310614203946531,1,0,289,4913,0,-0.014357136033979805,-0.0127867114061425,0.3664536244608299,-0.0,-0.0
6.41462579378868,1,0,0,0,0,7,4.123332075640474,-1.0191124754542686,386.0551643767443,1.0,0.0,1,0,49,343,0,-0.014357136033979805,-0.0164999166562631,-0.0,-1.0191124754542686,0.0
2.839513442623596,0,0,0,1,0,2,4.84842763695605,-1.6914343907273544,526.9641158183359,0.0,-0.7063708635591098,1,0,4,8,0,-0.014357136033979805,-0.0132620233403162,1.194779971231658,-0.0,-0.0
2.1787743074148587,0,0,1,0,0,1,4.142251572635703,-0.5103855532643643,494.336289580658,0.0,-0.4012003832762111,1,0,1,1,0,-0.7141370409978721,-0.008108515893358,0.204766879588304,-0.0,-0.0
3.372103981184177,0,1,0,0,0,10,4.206608652245395,-1.412998789841584,336.2590320114645,0.0,-0.005019163505418,1,0,100,1000,0,-0.014357136033979805,-0.0210491646234184,0.0070920719591726,-0.0,-0.0
6.518793367996596,0,0,0,0,1,0,4.491262955570754,-0.6110330456898012,672.5014953973927,0.0,-0.2955655552001791,1,0,0,0,0,-0.944260889331563,-0.0068475305712929,0.1806003213949625,-0.0,-0.0
7.626727636151459,0,0,0,1,0,17,2.96281285705309,0.4596341142631199,211.13994257673764,0.0,2.012931507395558,1,0,289,4913,1,0.3781857976440504,0.0237508403295795,0.925211990474084,0.0,0.0
3.61982851313104,0,1,0,0,0,2,3.193044298460307,1.3890912527730035,337.1586795320398,0.0,0.2748059082215381,1,0,4,8,1,0.8709130646727868,0.0570176425792081,0.3817304833208794,0.0,0.0
7.346075497665396,0,0,0,0,1,21,4.776981910272242,1.1975483779850074,1571.6740584349295,0.0,0.0,1,0,441,9261,0,0.7873423653451105,0.0100850065143376,0.0,0.0,0.0
3.4598106487938347,1,0,0,0,0,18,3.7314454811280338,-0.8512425925610332,282.9687570918699,1.0,0.420178303677311,1,0,324,5832,1,-1.905438437887252,-0.0203942229997901,-0.3576736685601713,-0.8512425925610332,0.420178303677311
6.907659413050057,0,0,0,1,0,4,4.634921614436599,-1.2652064383277857,564.0248356117459,0.0,-0.2550242223090211,1,0,16,64,0,-0.014357136033979805,-0.0122811917464241,0.32265828799491,-0.0,-0.0
5.295677439166391,0,0,0,1,0,22,2.7419116125755965,-1.0592940722065576,95.02059113265771,0.0,-0.2684165134697373,1,0,484,10648,0,-0.014357136033979805,-0.0682683582373573,0.2843320216008443,-0.0,-0.0
7.230396074668934,1,0,0,0,0,7,4.815877951553564,1.656158518712461,1812.4269653951667,1.0,0.1271734793431238,1,0,49,343,1,0.9768809130833866,0.0134150619612511,0.2106194411684177,1.656158518712461,0.1271734793431238
9.960422019833976,1,0,0,0,0,12,4.998872978671431,0.1847930929453419,1489.015215631923,1.0,1.7302746359297076,1,0,144,1728,1,0.1695681542324316,0.0012465301407584,0.3197428016183261,0.1847930929453419,1.7302746359297076
9.502535721860497,0,0,1,0,0,12,4.037420547425489,-1.0961907701316154,340.5061906422251,0.0,-0.0459705720361747,1,0,144,1728,0,-0.014357136033979805,-0.0193400091913303,0.0503925167637252,-0.0,-0.0
2.034254062688829,0,0,0,0,1,7,4.3349872425655605,1.2015302131262005,1011.1560083455182,0.0,-0.7186524719142757,1,0,49,343,0,0.7891526700014896,0.0157424983798842,-0.8634826577428305,0.0,-0.0
9.083510114898443,0,1,0,0,0,14,4.204156430833698,-0.3537607929570595,558.9561607971198,0.0,0.0,1,0,196,2744,0,-0.4365855541996321,-0.0052828436762407,-0.0,-0.0,0.0
2.531926361398132,1,0,0,0,0,21,4.899584356038192,1.405651389968903,1864.7036962539948,1.0,-0.6553361911128213,1,0,441,9261,0,0.8778207151048851,0.0104716514184305,-0.921174227934664,1.405651389968903,-0.6553361911128213
9.62437268927876,0,0,1,0,0,4,0.9083277581193768,-0.8233069526641409,17.032450589803332,0.0,0.3932899863441799,1,0,16,64,1,-1.7333412477092802,-0.3319556385032579,-0.3237983801703483,-0.0,0.0
4.254605432797478,0,0,0,0,1,6,4.588689511197579,-0.3606356427822506,818.9354950000258,0.0,0.8126505502370018,1,0,36,216,1,-0.4472807880175236,-0.0036662840829662,-0.2930707535420708,-0.0,0.0
5.056278643290168,0,0,0,0,1,11,4.587035467964395,0.0293644337489475,938.272019864225,0.0,0.0,1,0,121,1331,0,0.0289415571723224,0.0002990180730688,0.0,0.0,0.0
2.733105641405823,0,0,0,1,0,12,4.060018200265152,1.382589082277532,801.1481748679507,0.0,-0.7123814399225736,1,0,144,1728,0,0.8681877461001211,0.0238478714673403,-0.9849308012540978,0.0,-0.0
2.8981820666312768,0,0,1,0,0,7,3.5169253493472583,1.299308704722787,456.5869145256686,0.0,0.4246903175901872,1,0,49,343,1,0.8326085145929377,0.0385772331257832,0.5518038264564151,0.0,0.0
7.813924521834557,0,0,1,0,0,20,3.603123276236933,0.271643350711129,378.798380802367,0.0,0.0,1,0,400,8000,0,0.2403100409417401,0.0073991617668894,0.0,0.0,0.0
9.554657885986334,0,0,0,1,0,1,4.789732181630788,-0.9591001707766532,774.4768987239038,0.0,3.385336220217801,1,0,1,1,1,-3.1966293914103923,-0.0079746147569246,-3.2468765469472824,-0.0,0.0
6.885987959634476,0,1,0,0,0,14,2.384106217412525,-0.3252568260451919,91.53526641694856,0.0,-0.2419243362386608,1,0,196,2744,0,-0.3934231435415549,-0.0299793522638389,0.0786875417480766,-0.0,-0.0
7.726800124214488,1,0,0,0,0,13,4.442766518022504,1.6723776757671212,1252.3612568754388,1.0,0.1611687407957176,1,0,169,2197,1,0.982968591407262,0.0196727638360275,0.2695350041382558,1.6723776757671212,0.1611687407957176
8.095757956777227,0,0,0,1,0,18,3.8441562819647297,0.388295535397307,499.2187994164909,0.0,1.339942493558017,1,0,324,5832,1,0.3280767611759776,0.0083112536416112,0.5202936879377128,0.0,0.0
4.102514196423534,1,0,0,0,0,18,3.7018431624036814,0.9933165514496296,510.2551192944133,1.0,-0.4932513770388622,1,0,324,5832,0,0.6897998602537881,0.0245130648296283,-0.4899547568380236,0.9933165514496296,-0.4932513770388622
2.3618370473617194,0,0,1,0,0,15,4.335392367042678,-0.1629131000960239,683.2628209571769,0.0,-0.4646059243909068,1,0,225,3375,0,-0.1778273908186101,-0.0021336295921059,0.0756903914655015,-0.0,-0.0
2.0149819513533487,0,0,0,1,0,9,4.903653942895271,0.1238206179704391,1327.876788991145,0.0,0.0,1,0,81,729,0,0.1167341461822626,0.0009186775819406,0.0,0.0,0.0
4.805194263632149,0,1,0,0,0,22,4.533627952672599,-0.2359053197193668,811.6543813807775,0.0,-0.0926195337931024,1,0,484,10648,0,-0.2690635704250497,-0.002534008874912,0.0218494407317205,-0.0,-0.0
3.9317138255937287,1,0,0,0,0,20,4.77493813777337,0.7204262649493454,1390.2925242035476,1.0,-0.4968323773019196,1,0,400,8000,0,0.5425720885798837,0.0060793934756356,-0.3579310938855258,0.7204262649493454,-0.4968323773019196
2.498541800393485,1,0,0,0,0,19,4.505370658336575,1.2389672981340951,1209.664564316039,1.0,-0.5973372469969873,1,0,361,6859,0,0.8060147319423338,0.0136899615295947,-0.740081314986716,1.2389672981340951,-0.5973372469969873
3.436226339949334,1,0,0,0,0,7,4.653576002029419,0.0377971577408364,1005.6183106228578,1.0,0.1856488864219136,1,0,49,343,1,0.0371003492127705,0.0003601113123788,0.0070170002444996,0.0377971577408364,0.1856488864219136
2.9959911861435824,0,0,1,0,0,16,4.180961606434185,-0.05469227756142,607.8030281175929,0.0,-0.3553221467591121,1,0,256,4096,0,-0.056244772284918,-0.0008359060229052,0.0194333774742689,-0.0,-0.0
9.319027044938965,1,0,0,0,0,16,4.934267175398212,-0.545415972159228,1076.0754982614196,1.0,2.1104988185677365,1,0,256,4096,1,-0.7883725027150839,-0.0039246672862418,-1.151099764870024,-0.545415972159228,2.1104988185677365
3.1221377076733514,0,0,0,0,1,2,4.32795202925361,-1.1150597579591055,450.7972837391749,0.0,-0.1374901611090966,1,0,4,8,0,-0.014357136033979805,-0.0147127026690293,0.1533097457680676,-0.0,-0.0
6.3011877119014335,1,0,0,0,0,12,4.421420718792593,1.5453679748055982,1192.6062613518675,1.0,1.3055046304980378,1,0,144,1728,1,0.934275226900683,0.0185709143760993,2.0174850469320837,1.5453679748055982,1.3055046304980378
6.744847640897317,0,0,1,0,0,3,4.372227024772019,-0.6299140603315669,592.3171415765694,0.0,1.0359250354445626,1,0,9,27,1,-0.9940200309400784,-0.007951466468775,-0.6525437452760068,-0.0,0.0
6.34791566166907,0,0,0,1,0,16,3.873535035048412,1.061711978856417,616.2016451563137,0.0,-0.318822058240883,1,0,256,4096,0,0.7235366953615375,0.0220674334822168,-0.3384971983580037,0.0,-0.0
2.792451473727904,1,0,0,0,0,5,3.5682509431125315,0.76380157451058,420.8032999505706,1.0,-0.7137784992792138,1,0,25,125,0,0.5674714651524497,0.0215431326039892,-0.5451851416012623,0.76380157451058,-0.7137784992792138
4.55038689400441,1,0,0,0,0,21,2.4850241139902853,1.0275945192004787,152.41902596452562,1.0,0.7972034903462522,1,0,441,9261,1,0.7068501245153821,0.0856228183932518,0.8192019373673005,1.0275945192004787,0.7972034903462522
2.410162659705226,0,0,0,1,0,6,4.682205968019751,1.5367125135750963,1544.9960125164034,0.0,-0.4335167625354856,1,0,36,216,0,0.93086895672485,0.0142277561351642,-0.6661906338328443,0.0,-0.0
5.165359312770528,0,0,0,0,1,3,3.7865054551600186,0.4427415922743769,478.8190242448624,0.0,-0.2341770210715474,1,0,9,27,0,0.3665451870226476,0.0100390333680052,-0.1036799071832872,0.0,-0.0
3.508791450172736,0,0,1,0,0,5,4.077376354934053,1.401211909178539,818.6378886970333,0.0,0.2565272783374541,1,0,25,125,1,0.8759735720611375,0.0237531804600938,0.3594490774355985,0.0,0.0
6.493060266275038,0,0,0,1,0,5,4.92775570583537,-1.1478699850098073,806.9695499104267,0.0,0.850511880937064,1,0,25,125,1,-0.014357136033979805,-0.008313723733066,-0.9762770600218906,-0.0,0.0
7.542467150792804,0,0,1,0,0,9,4.447353771284651,0.4544068120643507,930.340929997356,0.0,2.743193404649088,1,0,81,729,1,0.3745981281927259,0.0053208820439666,1.2465257698825445,0.0,0.0
6.256958881637652,0,0,0,1,0,18,2.738555579256784,0.9625212485285422,193.2310617427497,0.0,0.5251522802997994,1,0,324,5832,1,0.6742299978915022,0.0622401670016353,0.5054702285017739,0.0,0.0
5.473893572891166,0,1,0,0,0,8,4.788675833226457,-0.7850350892543647,839.5598190128557,0.0,0.5175895050312886,1,0,64,512,1,-1.53728047000825,-0.006534217390222,-0.4063259232793601,-0.0,0.0
5.098667366853539,0,0,0,0,1,16,3.667744150515416,0.852488592686024,475.7691316332584,0.0,-0.1967966118956066,1,0,256,4096,0,0.6165299203748266,0.0217674487554174,-0.1677668667202633,0.0,-0.0
8.73353414477603,0,1,0,0,0,8,4.423086647516903,0.9841677292665996,1047.1863132258234,0.0,0.5954884815495614,1,0,64,512,1,0.6851995462502831,0.0118072020862804,0.5860605466910471,0.0,0.0
3.754944520522161,0,0,0,1,0,6,4.343639690650047,1.1681655703397549,1011.8484899808824,0.0,0.5579631131541172,1,0,36,216,1,0.7738814507442662,0.0151734959463579,0.6517932983062245,0.0,0.0
7.873746716230951,0,0,0,1,0,4,3.596592755517157,-0.6410730973754986,271.4271259395936,0.0,-0.1818950730158184,1,0,16,64,0,-1.0246365250853018,-0.0175762881834989,0.1166080378555931,-0.0,-0.0
8.059858597920952,0,0,1,0,0,8,2.904158733947684,0.6460244210348614,209.8311913663645,0.0,-0.077136647740484,1,0,64,512,0,0.4983629387395079,0.0353988230559482,-0.0498321581971162,0.0,-0.0
5.353600058165876,0,0,0,1,0,13,3.480562301774212,-0.6711963983347697,238.60876794367863,0.0,-0.3071387932776213,1,0,169,2197,0,-1.112294661890428,-0.020666199418836,0.2061504518368268,-0.0,-0.0
4.378404793805115,0,0,1,0,0,17,2.741054977274679,0.8465076080740348,188.04680301461863,0.0,-0.4259130517456748,1,0,289,4913,0,0.6132960755695446,0.0546016559989249,-0.3605386386807437,0.0,-0.0
5.764331888367802,0,0,1,0,0,7,3.739301020723957,-0.1171538405080157,382.5173643057182,0.0,0.6775181021552832,1,0,49,343,1,-0.1246043183679722,-0.0027848302681639,-0.0793738476811935,-0.0,0.0
2.745711407141588,0,0,0,1,0,7,5.0079472117705865,0.3525898636013085,1581.6907833267787,0.0,-0.5236722207681471,1,0,49,343,0,0.3020211721200563,0.002356926194624,-0.1846415168924353,0.0,-0.0
2.36744025783272,0,0,1,0,0,12,4.10942605465135,-0.2816825947846978,522.2719296221061,0.0,-0.6242866637092571,1,0,144,1728,0,-0.3308437390724355,-0.0046244379163106,0.1758506873231055,-0.0,-0.0
2.8928255956151343,0,0,0,0,1,11,4.865373427194499,-1.1678171306248508,750.0130373391186,0.0,-0.4278745694812528,1,0,121,1331,0,-0.014357136033979805,-0.0090026426110748,0.49967925199894,-0.0,-0.0
3.4971602516978093,0,1,0,0,0,14,4.416759843630787,-1.111803525481336,493.5130072555536,0.0,-0.4921338416218423,1,0,196,2744,0,-0.014357136033979805,-0.0134231245169599,0.5471561401238378,-0.0,-0.0
6.033414562704344,0,0,0,1,0,17,4.608373837020944,-1.4624797244367176,486.8831056856129,0.0,0.3779937778345341,1,0,289,4913,1,-0.014357136033979805,-0.0145780194674148,-0.5528082360462433,-0.0,0.0
8.793093089288977,0,0,1,0,0,10,3.19030545067538,0.4242476720905671,262.36598519737595,0.0,1.6075984425015029,1,0,100,1000,1,0.3536437248961243,0.0174617358878185,0.6820198968876839,0.0,0.0
3.885138655997496,0,0,1,0,0,1,3.736384846791009,1.22907953349953,559.351838716325,0.0,-0.5933775230512683,1,0,1,1,0,0.8015887350141564,0.0293014198729316,-0.7293081692209594,0.0,-0.0
9.481296085974224,0,0,1,0,0,23,4.344533339082448,-1.660513442125193,325.88592350573225,0.0,0.4955748414060119,1,0,529,12167,1,-0.014357136033979805,-0.0215494177350399,-0.8229086857337434,-0.0,0.0
9.639263271480027,0,0,1,0,0,7,4.884999292205009,-1.502027087872245,625.552818676454,0.0,2.5106614797200937,1,0,49,343,1,-0.014357136033979805,-0.0113540166874784,-3.771081551016994,-0.0,0.0
9.671236838761642,0,0,0,0,1,20,2.0001706767791103,-0.1363758904651331,66.7503581245574,0.0,1.4598018237762225,1,0,400,8000,1,-0.1466176632521674,-0.0184533199407395,-0.1990817736201076,-0.0,0.0
8.700501877410591,0,0,0,1,0,3,4.337696854112784,0.8419011234470243,927.1684584619136,0.0,0.6843943181067744,1,0,9,27,1,0.6107982574819406,0.0110007749756501,0.5761923452948535,0.0,0.0
4.910600326381765,0,0,0,1,0,19,2.1518575084568536,-1.182740786109514,49.32384378441947,0.0,0.9653865008816,1,0,361,6859,1,-0.014357136033979805,-0.1375148918763633,-1.1418019889522166,-0.0,0.0
2.5814712880209845,0,0,0,0,1,4,4.235070949384504,-0.784999523364637,482.648615082161,0.0,-0.6721419444824741,1,0,16,64,0,-1.5371150339482662,-0.0113658376758568,0.5276311060521225,-0.0,-0.0
6.550549854131959,0,0,0,0,1,0,4.550728316251784,-0.9233880686161758,620.4897427799071,0.0,0.0048715282633851,1,0,0,0,1,-2.569002452174346,-0.0097505263931577,-0.0044983110743362,-0.0,0.0
6.46945155149787,0,0,0,0,1,1,4.718175207518213,-0.3402868456076774,939.327026063447,0.0,0.6651790642043021,1,0,1,1,1,-0.4159501529910331,-0.0030392589460642,-0.2263516855223487,-0.0,0.0
8.799806136876764,0,0,0,1,0,17,3.074602083675117,-0.9478491153004592,140.1269004341194,0.0,0.4585117673287224,1,0,289,4913,1,-2.9536141331626498,-0.04379822295856,-0.4345999730173795,-0.0,0.0
9.96792840756884,1,0,0,0,0,14,3.251138433992955,-0.5024379434546896,203.42284889789897,1.0,1.850292148530965,1,0,196,2744,1,-0.6980349933879809,-0.0194594673081543,-0.9296569818982572,-0.5024379434546896,1.850292148530965
6.065258452481181,0,1,0,0,0,7,4.263238500307306,0.8098631537519575,853.4684037202226,0.0,-0.3707757240715025,1,0,49,343,0,0.5932512367575804,0.0114001531224141,-0.3002775972312126,0.0,-0.0
4.761632248318274,0,0,0,0,1,17,5.008682937747506,0.3995914717736193,1605.0286112186716,0.0,-0.4588935058053134,1,0,289,4913,0,0.3361803881616078,0.0026691491918451,-0.1833699313721011,0.0,-0.0
3.487213692450136,0,0,0,0,1,23,3.9899276477670016,-1.449868590978494,264.47137080282994,0.0,-0.6322007391364134,1,0,529,12167,0,-0.014357136033979805,-0.0268240951573817,0.9166079948672742,-0.0,-0.0
2.038398598538966,0,0,0,1,0,17,4.169785724808531,0.4929198341321891,712.7010682360738,0.0,-0.5719117957379231,1,0,289,4913,0,0.4007338226293102,0.0076183577474283,-0.2819066674933794,0.0,-0.0
6.072909539911033,0,0,0,1,0,0,4.181050630766864,-0.0679229686930676,605.128966151328,0.0,-0.0729160642781215,1,0,0,0,0,-0.0703398160951223,-0.0010380288923123,0.0049526755511845,-0.0,-0.0
6.444149333620766,0,1,0,0,0,13,2.566826239800588,1.5290240792155438,185.99163420624504,0.0,0.203703912060347,1,0,169,2197,1,0.9278334888823369,0.1173966901829256,0.3114681865706761,0.0,0.0
8.599507838539179,0,0,1,0,0,15,4.75661706797361,-0.7233785027267535,835.6779785922951,0.0,2.641025043681665,1,0,225,3375,1,-1.2851051430562197,-0.0062171744441432,-1.9104607417623016,-0.0,0.0
6.036615743142405,0,0,0,1,0,12,3.656152913725395,0.8015686659489654,464.0744229600036,0.0,1.5498492404064477,1,0,144,1728,1,0.5886577664657185,0.0207058801770489,1.2423105880546137,0.0,0.0
9.331746789328452,0,1,0,0,0,21,4.661988906074448,0.8179553404800806,1274.3343545935616,0.0,1.0507589808734643,1,0,441,9261,1,0.5977124302610829,0.0077277583966476,0.8594739199628569,0.0,0.0
7.024667812571484,0,0,0,1,0,20,4.273722790929567,-0.9600591618634836,462.06660150499687,0.0,-0.2736536257268454,1,0,400,8000,0,-3.2203559663244024,-0.0133734596336817,0.2627236705562186,-0.0,-0.0
8.722689905768664,0,0,0,1,0,20,4.523473912493622,1.4196192642245389,1284.224835300912,0.0,0.2417227602077305,1,0,400,8000,1,0.8836101989582807,0.0154046602667427,0.343154286992423,0.0,0.0
3.186413878461977,0,0,0,1,0,11,2.2018553761458004,-0.0186832917804304,85.01993687409549,0.0,0.1014884144041921,1,0,121,1331,1,-0.0188600292973269,-0.0020663303590294,-0.0018961376586467,-0.0,0.0
8.842689042418517,1,0,0,0,0,1,4.8948868396107015,0.6365185114942444,1532.143038462167,1.0,0.3668375088721658,1,0,1,1,1,0.4925711265323017,0.0047641858459768,0.2334988651075676,0.6365185114942444,0.3668375088721658
7.401150835550787,1,0,0,0,0,5,3.61992208137736,-1.2241126620850842,209.2387770981071,1.0,0.1398555584016942,1,0,25,125,1,-0.014357136033979805,-0.0327875680817823,-0.1711989599024938,-1.2241126620850842,0.1398555584016942
3.3618642595066444,0,0,0,0,1,14,4.61357687790114,-0.8333364177707052,689.3552144975407,0.0,-0.6627319015499834,1,0,196,2744,0,-1.791777976023536,-0.0082636017987355,0.5522786287800309,-0.0,-0.0
3.518108465168087,1,0,0,0,0,19,4.786698492390947,0.3126660250473869,1252.6673226112584,1.0,-0.2835685595776628,1,0,361,6859,0,0.2720602027579887,0.0026076178824333,-0.0886622543515609,0.3126660250473869,-0.2835685595776628
9.41200495235377,0,1,0,0,0,17,4.400182918215043,-0.6196250983605966,611.7508943128593,0.0,3.617352542873548,1,0,289,4913,1,-0.9665979293535248,-0.0076059565497975,-2.2414024251829763,-0.0,0.0
2.257722883602983,0,0,0,1,0,0,3.936964743856586,0.0110214377184762,486.8231479633498,0.0,-0.6282304439469621,1,0,0,0,0,0.0109611442828365,0.00021499887484,-0.006924002710812,0.0,-0.0
5.700279546365649,1,0,0,0,0,8,4.988441509284437,-0.4277145624730049,1190.3938797638834,1.0,-0.2927568794028171,1,0,64,512,0,-0.5581173954141587,-0.0029154219298562,0.1252163805847381,-0.4277145624730049,-0.2927568794028171
4.5078023194728125,0,0,0,1,0,23,3.7492103216672494,0.5027221275212648,469.3210146310667,0.0,0.292665926734649,1,0,529,12167,1,0.4072782151166566,0.011832231199573,0.1471296373410253,0.0,0.0
7.320619519987424,0,0,1,0,0,12,4.95829364849541,-0.0327781035151242,1332.203007191709,0.0,0.2127025856008224,1,0,144,1728,1,-0.0333273408922429,-0.0002302630491104,-0.0069719873687583,-0.0,0.0
8.717035100551936,0,0,0,0,1,22,3.1895457083399164,-1.7171563741980247,98.3406733247017,0.0,0.8140858875418089,1,0,484,10648,1,-0.014357136033979805,-0.0707306656745821,-1.3979127709370731,-0.0,0.0
4.8830249724525565,1,0,0,0,0,17,4.077437398169603,0.5345817365561977,657.5770727532541,1.0,-0.4811918398713335,1,0,289,4913,0,0.4282578595803507,0.0090616139297455,-0.2572363693750892,0.5345817365561977,-0.4811918398713335
5.4152166985826975,0,0,0,1,0,13,3.0743512930927173,-0.2597556047824796,187.0058767724465,0.0,-0.1596692723537404,1,0,169,2197,0,-0.3007748835015481,-0.0120058005751235,0.0414749884054242,-0.0,-0.0
